DocDate,PODate,ExCountry,CustomerName,BuyerDivision,MerchandiserName,StyleNo,StyleDesc,BaseFabricQuality,Season,ShipmentDate,DocNo,Images,PONo,Country,Combo,Column_Id,SizeGroupCode,Size,OrderQty
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4BI34J1314,CROP SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-224,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*7-16,*7,18
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4BI34J1314,CROP SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-224,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,22
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI16KBZP4,RIB MIDI SL T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-226,,MA01-2025-02675,NETHERLANDS (CLL),BALLET PINK-G6K9/13-2807 TCX,1.0,*7-16,*7,18
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI16KBZP4,RIB MIDI SL T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-226,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*7-16,*7,29
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI16KBZP4,RIB MIDI SL T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-226,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,33
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI49KBZP4,STRETCH RIB LS T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-232,,MA01-2025-02675,NETHERLANDS (CLL),BALLET PINK-G6K9/13-2807 TCX,1.0,*7-16,*7,12
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI49KBZP4,STRETCH RIB LS T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-232,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*7-16,*7,15
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI49KBZP4,STRETCH RIB LS T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-232,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,16
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5RI46J1314,SS T-SHIRT_MINIME,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-235,,MA01-2025-02675,NETHERLANDS (CLL),BLUSHED BRIDE-G62O/12-1310 TCX,1.0,*4-14,*4,24
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5RI46J1314,SS T-SHIRT_MINIME,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-235,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*4-14,*4,19
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5RI46J1314,SS T-SHIRT_MINIME,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-235,,MA01-2025-02675,NETHERLANDS (CLL),OCEAN SALT-G6K5/11-1302 TCX,1.0,*4-14,*4,15
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5YI42KCIV1,SS T-SHIRT_MINIME,STRETCHED RIB/50% ORGANIC COTTON 44% COTTON 6% ELASTANE/270 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-239,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*4-14,*4,12
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5YK11KBZP4,RIB SS DRESS,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-243,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*7-16,*7,15
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5YK11KBZP4,RIB SS DRESS,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-243,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,11
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI24K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-249,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE MULTI-F0E1,1.0,*7-16,*7,111
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI24K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-249,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,105
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI24K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-249,,MA01-2025-02675,NETHERLANDS (CLL),SECRET BLUE-G7HR/19-4111 TCX,1.0,*7-16,*7,193
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI24K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-249,,MA01-2025-02675,NETHERLANDS (CLL),SILK TIE BLUE-G7GM/16-4031 TCX,1.0,*7-16,*7,39
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI28K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-255,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,175
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI28K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-255,,MA01-2025-02675,NETHERLANDS (CLL),SECRET BLUE-G7HR/19-4111 TCX,1.0,*7-16,*7,71
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI30KCNQ4,BATWING SS T-SHIRT,HEAVY JERSEY/50% ORGANIC COTTON 50% COTTON/210 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-261,,MA01-2025-02675,NETHERLANDS (CLL),NUDE SAND-G1G1/15-1314 TCX,1.0,*7-16,*7,31
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI30KCNQ4,BATWING SS T-SHIRT,HEAVY JERSEY/50% ORGANIC COTTON 50% COTTON/210 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-261,,MA01-2025-02675,NETHERLANDS (CLL),SILK TIE BLUE-G7GM/16-4031 TCX,1.0,*7-16,*7,8
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI35KBPZ4,GMT DYE RIB CROP SL TOP,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,2/10/2025,ESS-APP-SO-2526-264,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*7-16,*7,43
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI35KBPZ4,GMT DYE RIB CROP SL TOP,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,2/10/2025,ESS-APP-SO-2526-264,,MA01-2025-02675,NETHERLANDS (CLL),LIGHT BLUE SKY-A732/15-4031 TCX,1.0,*7-16,*7,17
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI35KBPZ4,GMT DYE RIB CROP SL TOP,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,2/10/2025,ESS-APP-SO-2526-264,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,45
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI35KBPZ4,GMT DYE RIB CROP SL TOP,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,2/10/2025,ESS-APP-SO-2526-264,,MA01-2025-02675,NETHERLANDS (CLL),SLIGHT PINK-G682/15-1614 TCX,1.0,*7-16,*7,30
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI38K6YW4,MIDI BOXY SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-266,,MA01-2025-02675,NETHERLANDS (CLL),KETCHUP RED-G5K9/18-1661 TCX,1.0,*7-16,*7,18
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI38K6YW4,MIDI BOXY SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-266,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,36
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI38K6YW4,MIDI BOXY SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-266,,MA01-2025-02675,NETHERLANDS (CLL),SECRET BLUE-G7HR/19-4111 TCX,1.0,*7-16,*7,16
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RK11KAD74,FRENCH TERRY SS DRESS,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-270,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,152
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RK11KAD74,FRENCH TERRY SS DRESS,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-270,,MA01-2025-02675,NETHERLANDS (CLL),SECRET BLUE-G7HR/19-4111 TCX,1.0,*7-16,*7,57
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RQ05KAD74,HOODED LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-272,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,165
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RQ05KAD74,HOODED LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-272,,MA01-2025-02675,NETHERLANDS (CLL),SECRET BLUE-G7HR/19-4111 TCX,1.0,*7-16,*7,58
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J81I15J1311,CROPPED SS TSHIRT_CORE,LYCRA JERSEY/95% ORGANIC COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-274,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*7-16,*7,13
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J81I15J1311,CROPPED SS TSHIRT_CORE,LYCRA JERSEY/95% ORGANIC COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-274,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,12
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-187,,MA01-2025-02031,NETHERLANDS (CLL),SPICY RED-G5D7/18-1657 TCX,2.0,*3-6-6X7,*3/6,25
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,H4BT01I3Z14,SS T SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-219,,MA01-2025-02675,NETHERLANDS (CLL),COTTON CANDY PINK-G65U/13-2802 TCX,2.0,*3-6-6X7,*3/6,23
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,H4BT01I3Z14,SS T SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-219,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,2.0,*3-6-6X7,*3/6,67
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,H4BT01I3Z14,SS T SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-219,,MA01-2025-02675,NETHERLANDS (CLL),SMART BLUE-G7V2/19-3924 TCX,2.0,*3-6-6X7,*3/6,31
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L5BI16KCNQ4,HEAVY JERSEY SS T-SHIRT,HEAVY JERSEY/50% ORGANIC COTTON 50% COTTON/210 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-281,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*2-16,*7,23
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L5BI16KCNQ4,HEAVY JERSEY SS T-SHIRT,HEAVY JERSEY/50% ORGANIC COTTON 50% COTTON/210 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-281,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*2-16,*7,22
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RP07KCM20,GMT DYE SS POLO,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-186,,MA01-2025-02031,NETHERLANDS (CLL),JET BLACK A996-JBLK,2.0,*2-14Y,*4,9
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RP07KCM20,GMT DYE SS POLO,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-186,,MA01-2025-02031,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,2.0,*2-14Y,*4,20
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI16K8HM4,OVERSIZE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-285,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,64
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI25KC484,GMT DYE SS T-SHIRT_CEREMONY,JACQUARD JERSEY/50% ORGANIC COTTON 50% COTTON/205 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-286,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*7-16,*7,9
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI25KC484,GMT DYE SS T-SHIRT_CEREMONY,JACQUARD JERSEY/50% ORGANIC COTTON 50% COTTON/205 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-286,,MA01-2025-02675,NETHERLANDS (CLL),VINO-G577/19-1724 TCX,1.0,*7-16,*7,18
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RQ03KAD74,LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-280,,MA01-2025-02675,NETHERLANDS (CLL),BLUSHED BRIDE-G62O/12-1310 TCX,2.0,*3-6-6X7,*3/6,29
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RQ03KAD74,LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-280,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,2.0,*3-6-6X7,*3/6,5
7/6/2025,7/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YG01KA6R4,SET LS ACTIVE TOP LEGGINGS,TOP-FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/290 GSM BOTTOM-LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-309,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*7-16,*7,17
7/6/2025,7/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YG01KA6R4,SET LS ACTIVE TOP LEGGINGS,TOP-FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/290 GSM BOTTOM-LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-309,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,30
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N0BI22I3Z00,SS T-SHIRT,SINGLE JERSEY/100% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-288,,MA01-2025-02675,NETHERLANDS (CLL),TRUE WHITE A000-TWHT,2.0,*3-6-6X7,*3/6,14
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N0BI26I3Z00,LS T-SHIRT,SINGLE JERSEY/100% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-289,,MA01-2025-02675,NETHERLANDS (CLL),TRUE WHITE A000-TWHT,2.0,*3-6-6X7,*3/6,20
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RP07KCM20,GMT DYE SS POLO,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-231,,MA01-2025-02747,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*4-14,*4,11
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI06K6YW4,CROP SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-246,,MA01-2025-02747,NETHERLANDS (CLL),CHILI RED-G532/19-1557 TCX,1.0,*7-16,*7,14
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI06K6YW4,CROP SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-246,,MA01-2025-02747,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*7-16,*7,17
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI10K6YW4,SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-248,,MA01-2025-02747,NETHERLANDS (CLL),BLUSHED BRIDE-G62O/12-1310 TCX,1.0,*7-16,*7,15
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI27KB020,RIB SS T-SHIRT,Y/D DURBY RIB/100% COTTON/265 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-253,,MA01-2025-02747,NETHERLANDS (CLL),RED  SECRET PINK ST-ST56,1.0,*7-16,*7,4
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI09K6YW4,SS T SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-275,,MA01-2025-02747,A,CHILI RED-G532/19-1557 TCX,2.0,*3-6-6X7,*3/6,23
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI09K6YW4,SS T SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-275,,MA01-2025-02747,A,PURE WHITE-G011/11-4001 TCX,2.0,*3-6-6X7,*3/6,22
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI10K6YW4,HIGH LOW SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-276,,MA01-2025-02747,NETHERLANDS (CLL),BLOOMING AZALEA-A61T/15-2213 TCX,2.0,*3-6-6X7,*3/6,15
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI10K6YW4,HIGH LOW SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-276,,MA01-2025-02747,NETHERLANDS (CLL),SECRET BLUE-G7HR/19-4111 TCX,2.0,*3-6-6X7,*3/6,22
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI18KB020,RIB SS T-SHIRT,Y/D DURBY RIB/100% COTTON/265 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-277,,MA01-2025-02747,A,STRIPE WHITE NAVY SI-SWNS,2.0,*3-6-6X7,*3/6,7
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-283,,MA01-2025-02747,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,9
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-283,,MA01-2025-02747,NETHERLANDS (CLL),TANZANITE-A70K/19-3954 TCX,1.0,*7-16,*7,8
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI07K8HM4,OVERSIZE GMT DYE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-284,,MA01-2025-02747,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*7-16,*7,8
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI29KCM20,GMT DYE JACQ JERSEY SS T-SHIRT,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-287,,MA01-2025-02747,NETHERLANDS (CLL),ARCTIC SKY-G7N1/14-4115 TCX,1.0,*7-16,*7,10
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI29KCM20,GMT DYE JACQ JERSEY SS T-SHIRT,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-287,,MA01-2025-02747,NETHERLANDS (CLL),JET BLACK A996-JBLK,1.0,*7-16,*7,18
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI29KCM20,GMT DYE JACQ JERSEY SS T-SHIRT,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-287,,MA01-2025-02747,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,1.0,*7-16,*7,14
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-290,,MA01-2025-02747,NETHERLANDS (CLL),JET BLACK A996-JBLK,2.0,*3-6-6X7,*3/6,5
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-290,,MA01-2025-02747,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,2.0,*3-6-6X7,*3/6,28
